amfi_code,date,nav
FUND19,2025-04-10,164.1232
FUND19,2025-04-11,164.3666
FUND19,2025-04-14,163.2741
FUND19,2025-04-15,162.7283
FUND19,2025-04-16,162.5971
FUND19,2025-04-17,163.2906
FUND19,2025-04-18,165.9183
FUND19,2025-04-21,166.7598
FUND19,2025-04-22,168.9084
FUND19,2025-04-23,167.9103
FUND19,2025-04-24,169.5196
FUND19,2025-04-25,166.1356
FUND19,2025-04-28,164.0275
FUND19,2025-04-29,163.7614
FUND19,2025-04-30,165.1351
FUND19,2025-05-01,165.7662
FUND19,2025-05-02,165.0829
FUND19,2025-05-05,162.8417
FUND19,2025-05-06,164.1344
FUND19,2025-05-07,159.222
FUND19,2025-05-08,159.3437
FUND19,2025-05-09,158.4518
FUND19,2025-05-12,159.1357
FUND19,2025-05-13,159.1702
FUND19,2025-05-14,160.1354
FUND19,2025-05-15,161.1941
FUND19,2025-05-16,163.5629
FUND19,2025-05-19,165.5651
FUND19,2025-05-20,167.4709
FUND19,2025-05-21,167.8791
FUND19,2025-05-22,168.3231
FUND19,2025-05-23,171.4273
FUND19,2025-05-26,171.4464
FUND19,2025-05-27,171.1664
FUND19,2025-05-28,168.3929
FUND19,2025-05-29,169.3161
FUND19,2025-05-30,170.3364
FUND19,2025-06-02,172.7537
FUND19,2025-06-03,172.1847
FUND19,2025-06-04,170.5051
FUND19,2025-06-05,168.1365
FUND19,2025-06-06,168.3385
FUND19,2025-06-09,168.1236
FUND19,2025-06-10,169.1584
FUND19,2025-06-11,169.9979
FUND19,2025-06-12,171.8955
FUND19,2025-06-13,174.3341
FUND19,2025-06-16,175.2447
FUND19,2025-06-17,171.5257
FUND19,2025-06-18,170.7014
FUND19,2025-06-19,172.4718
FUND19,2025-06-20,170.9901
FUND19,2025-06-23,168.6596
FUND19,2025-06-24,167.5511
FUND19,2025-06-25,168.0342
FUND19,2025-06-26,167.2596
FUND19,2025-06-27,166.3771
FUND19,2025-06-30,164.2063
FUND19,2025-07-01,167.1576
FUND19,2025-07-02,168.9079
FUND19,2025-07-03,166.8396
FUND19,2025-07-04,162.4382
FUND19,2025-07-07,162.7659
FUND19,2025-07-08,161.5621
FUND19,2025-07-09,162.1312
FUND19,2025-07-10,161.2294
FUND19,2025-07-11,161.7042
FUND19,2025-07-14,162.4144
FUND19,2025-07-15,159.1597
FUND19,2025-07-16,159.1887
FUND19,2025-07-17,157.1129
FUND19,2025-07-18,157.4019
FUND19,2025-07-21,158.2526
FUND19,2025-07-22,157.9755
FUND19,2025-07-23,159.402
FUND19,2025-07-24,160.777
FUND19,2025-07-25,163.5351
FUND19,2025-07-28,160.5903
FUND19,2025-07-29,161.1419
FUND19,2025-07-30,162.9772
FUND19,2025-07-31,163.8143
FUND19,2025-08-01,163.4473
FUND19,2025-08-04,164.7065
FUND19,2025-08-05,165.854
FUND19,2025-08-06,169.3672
FUND19,2025-08-07,171.9683
FUND19,2025-08-08,167.9193
FUND19,2025-08-11,167.7142
FUND19,2025-08-12,169.8561
FUND19,2025-08-13,168.9885
FUND19,2025-08-14,169.4189
FUND19,2025-08-15,169.9912
FUND19,2025-08-18,167.414
FUND19,2025-08-19,163.4381
FUND19,2025-08-20,166.9778
FUND19,2025-08-21,164.5458
FUND19,2025-08-22,163.7731
FUND19,2025-08-25,164.6967
FUND19,2025-08-26,165.8743
FUND19,2025-08-27,164.9678
FUND19,2025-08-28,166.0272
FUND19,2025-08-29,169.0269
FUND19,2025-09-01,171.2272
FUND19,2025-09-02,169.6734
FUND19,2025-09-03,169.5625
FUND19,2025-09-04,169.0658
FUND19,2025-09-05,169.5005
FUND19,2025-09-08,170.4079
FUND19,2025-09-09,170.2264
FUND19,2025-09-10,171.4256
FUND19,2025-09-11,170.6301
FUND19,2025-09-12,170.8538
FUND19,2025-09-15,175.6164
FUND19,2025-09-16,179.1155
FUND19,2025-09-17,177.5579
FUND19,2025-09-18,173.6661
FUND19,2025-09-19,171.772
FUND19,2025-09-22,174.161
FUND19,2025-09-23,172.9517
FUND19,2025-09-24,173.1617
FUND19,2025-09-25,173.1956
FUND19,2025-09-26,174.8856
FUND19,2025-09-29,174.5031
FUND19,2025-09-30,173.6595
FUND19,2025-10-01,171.4686
FUND19,2025-10-02,171.4315
FUND19,2025-10-03,171.4447
FUND19,2025-10-06,171.8136
FUND19,2025-10-07,172.7151
FUND19,2025-10-08,171.6553
FUND19,2025-10-09,174.711
FUND19,2025-10-10,174.742
FUND19,2025-10-13,178.2599
FUND19,2025-10-14,175.9598
FUND19,2025-10-15,174.6166
FUND19,2025-10-16,172.3227
FUND19,2025-10-17,168.1696
FUND19,2025-10-20,166.6351
FUND19,2025-10-21,166.005
FUND19,2025-10-22,164.2024
FUND19,2025-10-23,165.9813
FUND19,2025-10-24,167.2789
FUND19,2025-10-27,166.2991
FUND19,2025-10-28,167.4263
FUND19,2025-10-29,166.1364
FUND19,2025-10-30,166.3159
FUND19,2025-10-31,164.1248
FUND19,2025-11-03,162.2693
FUND19,2025-11-04,162.403
FUND19,2025-11-05,159.9385
FUND19,2025-11-06,158.9646
FUND19,2025-11-07,161.9707
FUND19,2025-11-10,164.3041
FUND19,2025-11-11,164.7808
FUND19,2025-11-12,168.4345
FUND19,2025-11-13,169.0205
FUND19,2025-11-14,170.9097
FUND19,2025-11-17,171.6921
FUND19,2025-11-18,171.729
FUND19,2025-11-19,169.6241
FUND19,2025-11-20,165.0724
FUND19,2025-11-21,164.2141
FUND19,2025-11-24,164.6177
FUND20,2023-01-02,18.832
FUND20,2023-01-03,18.786
FUND20,2023-01-04,18.9636
FUND20,2023-01-05,18.9669
FUND20,2023-01-06,19.1689
FUND20,2023-01-09,19.0226
FUND20,2023-01-10,19.2555
FUND20,2023-01-11,19.4167
FUND20,2023-01-12,19.3891
FUND20,2023-01-13,19.3678
FUND20,2023-01-16,19.3802
FUND20,2023-01-17,19.5535
FUND20,2023-01-18,19.56
FUND20,2023-01-19,19.2895
FUND20,2023-01-20,19.3096
FUND20,2023-01-23,19.4568
FUND20,2023-01-24,19.4574
FUND20,2023-01-25,19.5413
FUND20,2023-01-26,19.563
FUND20,2023-01-27,19.3821
FUND20,2023-01-30,19.5182
FUND20,2023-01-31,19.4689
FUND20,2023-02-01,19.6944
FUND20,2023-02-02,19.6969
FUND20,2023-02-03,19.752
FUND20,2023-02-06,19.7288
FUND20,2023-02-07,19.6543
FUND20,2023-02-08,19.6652
FUND20,2023-02-09,19.6766
FUND20,2023-02-10,19.6888
FUND20,2023-02-13,19.6084
FUND20,2023-02-14,19.3559
FUND20,2023-02-15,19.3718
FUND20,2023-02-16,19.2329
FUND20,2023-02-17,19.3447
FUND20,2023-02-20,19.5245
FUND20,2023-02-21,19.6922
FUND20,2023-02-22,19.6861
FUND20,2023-02-23,19.6598
FUND20,2023-02-24,19.6042
FUND20,2023-02-27,19.6556
FUND20,2023-02-28,19.5893
FUND20,2023-03-01,19.6747
FUND20,2023-03-02,19.7089
FUND20,2023-03-03,19.7593
FUND20,2023-03-06,19.7011
FUND20,2023-03-07,19.702
FUND20,2023-03-08,19.7562
FUND20,2023-03-09,19.6092
FUND20,2023-03-10,19.6743
FUND20,2023-03-13,19.8776
FUND20,2023-03-14,19.9293
FUND20,2023-03-15,19.9234
FUND20,2023-03-16,19.8211
FUND20,2023-03-17,19.8426
FUND20,2023-03-20,19.6497
FUND20,2023-03-21,19.7277
FUND20,2023-03-22,19.6297
FUND20,2023-03-23,19.5558
FUND20,2023-03-24,19.3583
FUND20,2023-03-27,19.4337
FUND20,2023-03-28,19.5442
FUND20,2023-03-29,19.5722
FUND20,2023-03-30,19.6134
FUND20,2023-03-31,19.7313
FUND20,2023-04-03,19.9519
FUND20,2023-04-04,19.9198
FUND20,2023-04-05,19.9575
FUND20,2023-04-06,19.9968
FUND20,2023-04-07,20.05
FUND20,2023-04-10,19.95
FUND20,2023-04-11,20.0296
FUND20,2023-04-12,20.0197
FUND20,2023-04-13,19.9624
FUND20,2023-04-14,19.9317
FUND20,2023-04-17,19.7562
FUND20,2023-04-18,19.8804
FUND20,2023-04-19,19.7933
FUND20,2023-04-20,19.9384
FUND20,2023-04-21,19.856
FUND20,2023-04-24,20.0261
FUND20,2023-04-25,20.0006
FUND20,2023-04-26,19.9487
FUND20,2023-04-27,20.0796
FUND20,2023-04-28,20.1715
FUND20,2023-05-01,20.0383
FUND20,2023-05-02,20.0058
FUND20,2023-05-03,19.9465
FUND20,2023-05-04,19.8881
FUND20,2023-05-05,19.9248
FUND20,2023-05-08,20.0066
FUND20,2023-05-09,19.9058
FUND20,2023-05-10,19.8519
FUND20,2023-05-11,20.0173
FUND20,2023-05-12,20.2271
FUND20,2023-05-15,20.141
FUND20,2023-05-16,20.1961
FUND20,2023-05-17,20.1389
FUND20,2023-05-18,20.0921
FUND20,2023-05-19,20.3089
FUND20,2023-05-22,20.2691
FUND20,2023-05-23,20.2943
FUND20,2023-05-24,20.1137
FUND20,2023-05-25,20.0191
FUND20,2023-05-26,20.0608
FUND20,2023-05-29,20.1032
FUND20,2023-05-30,20.104
FUND20,2023-05-31,19.9652
FUND20,2023-06-01,20.0763
FUND20,2023-06-02,19.966
FUND20,2023-06-05,19.8391
FUND20,2023-06-06,19.9606
FUND20,2023-06-07,19.9209
FUND20,2023-06-08,19.7149
FUND20,2023-06-09,19.7999
FUND20,2023-06-12,19.8378
FUND20,2023-06-13,20.0059
FUND20,2023-06-14,19.8642
FUND20,2023-06-15,19.8796
FUND20,2023-06-16,19.932
FUND20,2023-06-19,20.0415
FUND20,2023-06-20,19.9348
FUND20,2023-06-21,20.0839
FUND20,2023-06-22,20.1661
FUND20,2023-06-23,20.31
FUND20,2023-06-26,20.3996
FUND20,2023-06-27,20.494
FUND20,2023-06-28,20.5618
FUND20,2023-06-29,20.3495
FUND20,2023-06-30,20.2919
FUND20,2023-07-03,20.4444
FUND20,2023-07-04,20.4976
FUND20,2023-07-05,20.5473
FUND20,2023-07-06,20.5018
FUND20,2023-07-07,20.5638
FUND20,2023-07-10,20.3879
FUND20,2023-07-11,20.4612
FUND20,2023-07-12,20.5124
FUND20,2023-07-13,20.4026
FUND20,2023-07-14,20.4624
FUND20,2023-07-17,20.4416
FUND20,2023-07-18,20.4168
FUND20,2023-07-19,20.439
FUND20,2023-07-20,20.3133
FUND20,2023-07-21,20.1629
FUND20,2023-07-24,19.8232
FUND20,2023-07-25,19.8197
FUND20,2023-07-26,19.8596
FUND20,2023-07-27,19.9012
FUND20,2023-07-28,19.9164
FUND20,2023-07-31,19.9156
FUND20,2023-08-01,19.9054
FUND20,2023-08-02,19.9296
FUND20,2023-08-03,19.9144
FUND20,2023-08-04,19.8369
FUND20,2023-08-07,20.034
FUND20,2023-08-08,20.1053
FUND20,2023-08-09,19.9654
FUND20,2023-08-10,20.0476
FUND20,2023-08-11,20.1005
FUND20,2023-08-14,20.1674
FUND20,2023-08-15,20.1642
FUND20,2023-08-16,20.2098
FUND20,2023-08-17,20.0721
FUND20,2023-08-18,19.9353
FUND20,2023-08-21,20.1039
FUND20,2023-08-22,20.1155
FUND20,2023-08-23,19.9604
FUND20,2023-08-24,19.9032
FUND20,2023-08-25,19.5583
FUND20,2023-08-28,19.5022
FUND20,2023-08-29,19.68
FUND20,2023-08-30,19.7325
FUND20,2023-08-31,19.6076
FUND20,2023-09-01,19.5957
FUND20,2023-09-04,19.7054
FUND20,2023-09-05,19.8004
FUND20,2023-09-06,19.9419
FUND20,2023-09-07,20.0638
FUND20,2023-09-08,20.2235
FUND20,2023-09-11,20.1378
FUND20,2023-09-12,20.1257
FUND20,2023-09-13,19.9298
FUND20,2023-09-14,19.9138
FUND20,2023-09-15,20.0602
FUND20,2023-09-18,20.2596
FUND20,2023-09-19,20.2309
FUND20,2023-09-20,20.4121
FUND20,2023-09-21,20.5436
FUND20,2023-09-22,20.5896
FUND20,2023-09-25,20.7337
FUND20,2023-09-26,20.7815
FUND20,2023-09-27,20.9652
FUND20,2023-09-28,21.0076
FUND20,2023-09-29,21.1217
FUND20,2023-10-02,21.1373
FUND20,2023-10-03,21.1545
FUND20,2023-10-04,21.2878
FUND20,2023-10-05,21.2345
FUND20,2023-10-06,21.3521
FUND20,2023-10-09,21.2058
FUND20,2023-10-10,21.2038
FUND20,2023-10-11,21.079
FUND20,2023-10-12,21.1863
FUND20,2023-10-13,21.2068
FUND20,2023-10-16,21.2944
FUND20,2023-10-17,21.2969
FUND20,2023-10-18,21.4042
FUND20,2023-10-19,21.3341
FUND20,2023-10-20,21.5217
FUND20,2023-10-23,21.3722
FUND20,2023-10-24,21.5677
FUND20,2023-10-25,21.6099
FUND20,2023-10-26,21.4986
FUND20,2023-10-27,21.7144
FUND20,2023-10-30,21.7835
FUND20,2023-10-31,21.7666
FUND20,2023-11-01,21.7496
FUND20,2023-11-02,21.7998
FUND20,2023-11-03,21.9468
FUND20,2023-11-06,22.0676
FUND20,2023-11-07,21.9459
FUND20,2023-11-08,21.7858
FUND20,2023-11-09,21.6413
FUND20,2023-11-10,21.8403
FUND20,2023-11-13,21.8747
FUND20,2023-11-14,21.6811
FUND20,2023-11-15,21.4579
FUND20,2023-11-16,21.5469
FUND20,2023-11-17,21.5225
FUND20,2023-11-20,21.6324
FUND20,2023-11-21,21.688
FUND20,2023-11-22,21.7673
FUND20,2023-11-23,21.8014
FUND20,2023-11-24,21.6183
FUND20,2023-11-27,21.791
FUND20,2023-11-28,21.9263
FUND20,2023-11-29,22.0614
FUND20,2023-11-30,22.0626
FUND20,2023-12-01,22.0746
FUND20,2023-12-04,22.0152
FUND20,2023-12-05,21.9554
FUND20,2023-12-06,22.0223
FUND20,2023-12-07,21.9706
FUND20,2023-12-08,22.1352
FUND20,2023-12-11,22.0989
FUND20,2023-12-12,22.2616
FUND20,2023-12-13,22.207
FUND20,2023-12-14,22.0546
FUND20,2023-12-15,22.2286
FUND20,2023-12-18,22.1942
FUND20,2023-12-19,22.2
FUND20,2023-12-20,22.2057
FUND20,2023-12-21,22.2989
FUND20,2023-12-22,22.5073
FUND20,2023-12-25,22.6074
FUND20,2023-12-26,22.5372
FUND20,2023-12-27,22.4733
FUND20,2023-12-28,22.5737
FUND20,2023-12-29,22.747
FUND20,2024-01-01,22.6524
FUND20,2024-01-02,22.4702
FUND20,2024-01-03,22.4172
FUND20,2024-01-04,22.4762
FUND20,2024-01-05,22.4975
FUND20,2024-01-08,22.6562
FUND20,2024-01-09,22.6437
FUND20,2024-01-10,22.5281
FUND20,2024-01-11,22.5166
FUND20,2024-01-12,22.364
FUND20,2024-01-15,22.4053
FUND20,2024-01-16,22.5353
FUND20,2024-01-17,22.5602
FUND20,2024-01-18,22.5186
FUND20,2024-01-19,22.7132
FUND20,2024-01-22,22.5431
FUND20,2024-01-23,22.4563
FUND20,2024-01-24,22.8491
FUND20,2024-01-25,22.763
FUND20,2024-01-26,22.8613
FUND20,2024-01-29,22.8768
FUND20,2024-01-30,22.6553
FUND20,2024-01-31,22.6975
FUND20,2024-02-01,22.6818
FUND20,2024-02-02,22.6143
FUND20,2024-02-05,22.6863
FUND20,2024-02-06,22.6441
FUND20,2024-02-07,22.5458
FUND20,2024-02-08,22.5135
FUND20,2024-02-09,22.423
FUND20,2024-02-12,22.7309
FUND20,2024-02-13,22.6679
FUND20,2024-02-14,22.7407
FUND20,2024-02-15,22.7641
FUND20,2024-02-16,22.6759
FUND20,2024-02-19,22.7906
FUND20,2024-02-20,22.784
FUND20,2024-02-21,22.9128
FUND20,2024-02-22,22.6983
FUND20,2024-02-23,22.596
FUND20,2024-02-26,22.3007
FUND20,2024-02-27,22.3053
FUND20,2024-02-28,22.3506
FUND20,2024-02-29,22.1451
FUND20,2024-03-01,22.0423
FUND20,2024-03-04,22.1837
FUND20,2024-03-05,22.1128
FUND20,2024-03-06,22.1268
FUND20,2024-03-07,22.2625
FUND20,2024-03-08,22.2635
FUND20,2024-03-11,22.4288
FUND20,2024-03-12,22.417
FUND20,2024-03-13,22.4558
FUND20,2024-03-14,22.4278
FUND20,2024-03-15,22.4281
FUND20,2024-03-18,22.4075
FUND20,2024-03-19,22.4039
FUND20,2024-03-20,22.3749
FUND20,2024-03-21,22.4508
FUND20,2024-03-22,22.3843
FUND20,2024-03-25,22.4804
FUND20,2024-03-26,22.4478
FUND20,2024-03-27,22.4747
FUND20,2024-03-28,22.3608
FUND20,2024-03-29,22.4256
FUND20,2024-04-01,22.3468
FUND20,2024-04-02,22.2757
FUND20,2024-04-03,22.4875
FUND20,2024-04-04,22.425
FUND20,2024-04-05,22.4997
FUND20,2024-04-08,22.5548
FUND20,2024-04-09,22.6195
FUND20,2024-04-10,22.7901
FUND20,2024-04-11,22.911
FUND20,2024-04-12,22.7043
FUND20,2024-04-15,22.6827
FUND20,2024-04-16,22.7382
FUND20,2024-04-17,22.5829
FUND20,2024-04-18,22.5253
FUND20,2024-04-19,22.483
FUND20,2024-04-22,22.3355
FUND20,2024-04-23,22.243
FUND20,2024-04-24,22.2883
FUND20,2024-04-25,22.3935
FUND20,2024-04-26,22.3077
FUND20,2024-04-29,22.3903
FUND20,2024-04-30,22.4483
FUND20,2024-05-01,22.7448
FUND20,2024-05-02,22.8967
FUND20,2024-05-03,22.7335
FUND20,2024-05-06,23.0489
FUND20,2024-05-07,22.978
FUND20,2024-05-08,22.8654
FUND20,2024-05-09,22.7729
FUND20,2024-05-10,22.7944
FUND20,2024-05-13,22.6849
FUND20,2024-05-14,22.5807
FUND20,2024-05-15,22.6944
FUND20,2024-05-16,22.5668
FUND20,2024-05-17,22.581
FUND20,2024-05-20,22.3339
FUND20,2024-05-21,22.2597
FUND20,2024-05-22,22.2899
FUND20,2024-05-23,22.2919
FUND20,2024-05-24,22.4075
FUND20,2024-05-27,22.656
FUND20,2024-05-28,22.7048
FUND20,2024-05-29,22.7191
FUND20,2024-05-30,22.9237
FUND20,2024-05-31,23.0907
FUND20,2024-06-03,23.1624
FUND20,2024-06-04,23.2257
FUND20,2024-06-05,22.9755
FUND20,2024-06-06,22.8068
FUND20,2024-06-07,22.8266
FUND20,2024-06-10,22.9779
FUND20,2024-06-11,22.7765
FUND20,2024-06-12,22.8292
FUND20,2024-06-13,22.8342
FUND20,2024-06-14,22.9633
FUND20,2024-06-17,23.0489
FUND20,2024-06-18,23.0546
FUND20,2024-06-19,23.0466
FUND20,2024-06-20,22.9169
FUND20,2024-06-21,23.1279
FUND20,2024-06-24,23.1469
FUND20,2024-06-25,23.1928
FUND20,2024-06-26,23.3409
FUND20,2024-06-27,23.3763
FUND20,2024-06-28,23.3173
FUND20,2024-07-01,23.4481
FUND20,2024-07-02,23.5078
FUND20,2024-07-03,23.5899
FUND20,2024-07-04,23.6374
FUND20,2024-07-05,23.4068
FUND20,2024-07-08,23.382
FUND20,2024-07-09,23.3564
FUND20,2024-07-10,23.5454
FUND20,2024-07-11,23.5828
FUND20,2024-07-12,23.7422
FUND20,2024-07-15,23.4825
FUND20,2024-07-16,23.5369
FUND20,2024-07-17,23.3445
FUND20,2024-07-18,23.2352
FUND20,2024-07-19,23.1776
FUND20,2024-07-22,23.2407
FUND20,2024-07-23,23.1984
FUND20,2024-07-24,22.8791
FUND20,2024-07-25,22.7634
FUND20,2024-07-26,22.6753
FUND20,2024-07-29,22.8267
FUND20,2024-07-30,22.9101
FUND20,2024-07-31,22.8505
FUND20,2024-08-01,22.991
FUND20,2024-08-02,23.2813
FUND20,2024-08-05,23.4789
FUND20,2024-08-06,23.3987
FUND20,2024-08-07,23.1471
FUND20,2024-08-08,23.1154
FUND20,2024-08-09,23.2959
FUND20,2024-08-12,23.1131
FUND20,2024-08-13,23.2578
FUND20,2024-08-14,23.3696
FUND20,2024-08-15,23.2073
FUND20,2024-08-16,23.2452
FUND20,2024-08-19,23.1329
FUND20,2024-08-20,23.0058
FUND20,2024-08-21,23.0277
FUND20,2024-08-22,22.8131
FUND20,2024-08-23,22.9259
FUND20,2024-08-26,23.1483
FUND20,2024-08-27,23.2263
FUND20,2024-08-28,23.2972
FUND20,2024-08-29,23.3627
FUND20,2024-08-30,23.3831
FUND20,2024-09-02,23.3716
FUND20,2024-09-03,23.4776
FUND20,2024-09-04,23.5177
FUND20,2024-09-05,23.7078
FUND20,2024-09-06,23.7126
FUND20,2024-09-09,23.7701
FUND20,2024-09-10,23.9247
FUND20,2024-09-11,23.9877
FUND20,2024-09-12,23.9614
FUND20,2024-09-13,24.001
FUND20,2024-09-16,23.9916
FUND20,2024-09-17,24.0995
FUND20,2024-09-18,24.2497
FUND20,2024-09-19,24.1602
FUND20,2024-09-20,24.3977
FUND20,2024-09-23,24.489
FUND20,2024-09-24,24.56
FUND20,2024-09-25,24.6391
FUND20,2024-09-26,24.9719
FUND20,2024-09-27,24.8139
FUND20,2024-09-30,25.0512
FUND20,2024-10-01,24.9699
FUND20,2024-10-02,24.9808
FUND20,2024-10-03,24.8382
FUND20,2024-10-04,24.7776
FUND20,2024-10-07,24.8857
FUND20,2024-10-08,24.7706
FUND20,2024-10-09,24.4829
FUND20,2024-10-10,24.3771
FUND20,2024-10-11,24.0817
FUND20,2024-10-14,23.8044
FUND20,2024-10-15,23.8792
FUND20,2024-10-16,23.789
FUND20,2024-10-17,23.8751
FUND20,2024-10-18,23.8741
FUND20,2024-10-21,23.8277
FUND20,2024-10-22,24.0188
FUND20,2024-10-23,24.1508
FUND20,2024-10-24,23.7527
FUND20,2024-10-25,23.7935
FUND20,2024-10-28,23.6777
FUND20,2024-10-29,23.7161
FUND20,2024-10-30,24.0209
FUND20,2024-10-31,24.2423
FUND20,2024-11-01,24.1314
FUND20,2024-11-04,23.9982
FUND20,2024-11-05,23.987
FUND20,2024-11-06,24.0529
FUND20,2024-11-07,24.2751
FUND20,2024-11-08,24.2334
FUND20,2024-11-11,24.1988
FUND20,2024-11-12,24.329
FUND20,2024-11-13,24.4312
FUND20,2024-11-14,24.4369
FUND20,2024-11-15,24.4262
FUND20,2024-11-18,24.5205
FUND20,2024-11-19,24.3756
FUND20,2024-11-20,24.5887
FUND20,2024-11-21,24.5963
FUND20,2024-11-22,24.727
FUND20,2024-11-25,24.793
FUND20,2024-11-26,24.4913
FUND20,2024-11-27,24.3496
FUND20,2024-11-28,24.3294
FUND20,2024-11-29,24.1853
FUND20,2024-12-02,24.1923
FUND20,2024-12-03,24.4775
FUND20,2024-12-04,24.3274
FUND20,2024-12-05,24.4589
FUND20,2024-12-06,24.1528
FUND20,2024-12-09,24.0122
FUND20,2024-12-10,23.8467
FUND20,2024-12-11,23.9602
FUND20,2024-12-12,24.0818
FUND20,2024-12-13,23.8189
FUND20,2024-12-16,23.6823
FUND20,2024-12-17,23.4697
FUND20,2024-12-18,23.3321
FUND20,2024-12-19,23.1594
FUND20,2024-12-20,23.1693
FUND20,2024-12-23,22.971
FUND20,2024-12-24,23.0054
FUND20,2024-12-25,22.744
FUND20,2024-12-26,22.9024
FUND20,2024-12-27,23.0086
FUND20,2024-12-30,23.175
FUND20,2024-12-31,23.387
FUND20,2025-01-01,23.2228
FUND20,2025-01-02,23.1411
FUND20,2025-01-03,23.0836
FUND20,2025-01-06,23.0653
FUND20,2025-01-07,22.972
FUND20,2025-01-08,22.9401
FUND20,2025-01-09,22.9962
FUND20,2025-01-10,22.7192
FUND20,2025-01-13,22.51
FUND20,2025-01-14,22.4212
FUND20,2025-01-15,22.6478
FUND20,2025-01-16,22.3932
FUND20,2025-01-17,22.4587
FUND20,2025-01-20,22.4316
FUND20,2025-01-21,22.579
FUND20,2025-01-22,22.3809
FUND20,2025-01-23,22.4359
FUND20,2025-01-24,22.687
FUND20,2025-01-27,22.7262
FUND20,2025-01-28,22.5952
FUND20,2025-01-29,22.2853
FUND20,2025-01-30,22.1639
FUND20,2025-01-31,22.3572
FUND20,2025-02-03,22.4364
FUND20,2025-02-04,22.6253
FUND20,2025-02-05,22.6656
FUND20,2025-02-06,22.7923
FUND20,2025-02-07,22.9727
FUND20,2025-02-10,22.8464
FUND20,2025-02-11,22.9002
FUND20,2025-02-12,23.0717
FUND20,2025-02-13,22.9591
FUND20,2025-02-14,23.0194
FUND20,2025-02-17,23.122
FUND20,2025-02-18,22.7118
FUND20,2025-02-19,22.5562
FUND20,2025-02-20,22.5969
FUND20,2025-02-21,22.7994
FUND20,2025-02-24,22.7198
FUND20,2025-02-25,22.9174
FUND20,2025-02-26,23.1031
FUND20,2025-02-27,23.0058
FUND20,2025-02-28,23.1585
FUND20,2025-03-03,23.0711
FUND20,2025-03-04,22.9862
FUND20,2025-03-05,22.8501
FUND20,2025-03-06,23.1227
FUND20,2025-03-07,23.1667
FUND20,2025-03-10,23.1795
FUND20,2025-03-11,23.2056
FUND20,2025-03-12,23.1391
FUND20,2025-03-13,23.2746
FUND20,2025-03-14,23.0812
FUND20,2025-03-17,22.7535
FUND20,2025-03-18,22.9159
FUND20,2025-03-19,22.8262
FUND20,2025-03-20,22.8095
FUND20,2025-03-21,22.8384
FUND20,2025-03-24,22.9359
FUND20,2025-03-25,22.7188
FUND20,2025-03-26,22.5369
FUND20,2025-03-27,22.6821
FUND20,2025-03-28,22.6217
FUND20,2025-03-31,22.6149
FUND20,2025-04-01,22.5971
FUND20,2025-04-02,22.5598
FUND20,2025-04-03,22.403
FUND20,2025-04-04,22.3617
FUND20,2025-04-07,22.2677
FUND20,2025-04-08,22.442
FUND20,2025-04-09,22.5421
FUND20,2025-04-10,22.5122
FUND20,2025-04-11,22.2943
FUND20,2025-04-14,22.2147
FUND20,2025-04-15,22.4388
FUND20,2025-04-16,22.6038
FUND20,2025-04-17,22.7934
FUND20,2025-04-18,22.6475
FUND20,2025-04-21,22.7048
FUND20,2025-04-22,22.6065
FUND20,2025-04-23,22.4579
FUND20,2025-04-24,22.74
FUND20,2025-04-25,22.9507
FUND20,2025-04-28,23.1516
FUND20,2025-04-29,23.1912
FUND20,2025-04-30,23.0649
FUND20,2025-05-01,23.1918
FUND20,2025-05-02,23.3596
FUND20,2025-05-05,23.4154
FUND20,2025-05-06,23.1538
FUND20,2025-05-07,23.1273
FUND20,2025-05-08,23.4436
FUND20,2025-05-09,23.6252
FUND20,2025-05-12,23.4237
FUND20,2025-05-13,23.5623
FUND20,2025-05-14,23.7852
FUND20,2025-05-15,24.0175
FUND20,2025-05-16,24.0346
FUND20,2025-05-19,23.8513
FUND20,2025-05-20,23.8496
FUND20,2025-05-21,23.9867
FUND20,2025-05-22,23.922
FUND20,2025-05-23,24.0109
FUND20,2025-05-26,24.0259
FUND20,2025-05-27,24.1865
FUND20,2025-05-28,24.1836
FUND20,2025-05-29,24.2176
FUND20,2025-05-30,24.2919
FUND20,2025-06-02,24.3794
FUND20,2025-06-03,24.5883
FUND20,2025-06-04,24.7298
FUND20,2025-06-05,24.493
FUND20,2025-06-06,24.8669
FUND20,2025-06-09,24.9419
FUND20,2025-06-10,24.9215
FUND20,2025-06-11,24.9745
FUND20,2025-06-12,24.9535
FUND20,2025-06-13,24.9197
FUND20,2025-06-16,24.8951
FUND20,2025-06-17,24.8681
FUND20,2025-06-18,24.8805
FUND20,2025-06-19,24.8459
FUND20,2025-06-20,24.7825
FUND20,2025-06-23,24.8508
FUND20,2025-06-24,24.7979
FUND20,2025-06-25,24.7411
FUND20,2025-06-26,24.6145
FUND20,2025-06-27,24.5496
FUND20,2025-06-30,24.4946
FUND20,2025-07-01,24.555
FUND20,2025-07-02,24.5578
FUND20,2025-07-03,24.4683
FUND20,2025-07-04,24.4792
FUND20,2025-07-07,24.5224
FUND20,2025-07-08,24.3758
FUND20,2025-07-09,24.3966
FUND20,2025-07-10,24.3951
FUND20,2025-07-11,24.4985
FUND20,2025-07-14,24.478
FUND20,2025-07-15,24.3341
FUND20,2025-07-16,24.4471
FUND20,2025-07-17,24.5804
